ETL,ETL-2,Perovskite,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,Year,PCEbest,Cs,MA,FA,Rb,Pb,Sn,I,Br,Cl,Feature-1,Feature-2,Feature-3,Feature-4,Feature-5,Feature-6,Feature-7,Feature-8,Feature-9,Feature-10,Feature-11,Feature-12,Feature-13,Feature-14,Feature-15,Feature-16,Feature-17,Feature-18,Feature-19,Feature-20,Feature-21,Feature-22,Feature-23,Feature-24,Feature-25,Feature-26,Feature-27,Feature-28,Feature-29,Feature-30,Feature-31,Feature-32,Feature-33,Feature-34,Feature-35,Feature-36,Feature-37,Feature-38,Feature-39,Feature-40,Feature-41,Feature-42,Feature-43,Feature-44,Feature-45,Feature-46,Feature-47,Feature-48,Feature-49,Feature-50,Feature-51,Feature-52,Feature-53,Feature-54,Feature-55,Feature-56,Feature-57,Feature-58,Feature-59,Feature-60,Feature-61,Feature-62,Feature-63,Feature-64,Feature-65,Feature-66,Feature-67,Feature-68,Feature-69,Feature-70,Feature-71,Feature-72,Feature-73,Feature-74,Feature-75,Feature-76,Feature-77,Feature-78,Feature-79,Feature-80,Feature-81,Feature-82,Feature-83,Feature-84,Feature-85,Feature-86,Feature-87,Feature-88,Feature-89,Feature-90,Feature-91,Feature-92,Feature-93,Feature-94,Feature-95,Feature-96,Feature-97,Feature-98,Feature-99,Feature-100,Feature-101,Feature-102,Feature-103,Feature-104,Feature-105,Feature-106,Feature-107,Feature-108,Feature-109,Feature-110,Feature-111,Feature-112,Feature-113,Feature-114,Feature-115,Feature-116,Feature-117,Feature-118,Feature-119,Feature-120,Feature-121,Feature-122,Feature-123,Feature-124,Feature-125,Feature-126,Feature-127,Feature-128,Feature-129,Feature-130,Feature-131,Feature-132,Feature-133,Feature-134,Feature-135,Feature-136,Feature-137,Feature-138,Feature-139,Feature-140,Feature-141,Feature-142,Feature-143,Feature-144,Feature-145,Feature-146,Feature-147,Feature-148,Feature-149,Feature-150,Feature-151,Feature-152,Feature-153,Feature-154,Feature-155,Feature-156,Feature-157,Feature-158,Feature-159,Feature-160,Feature-161,Feature-162,Feature-163,Feature-164,Feature-165,Feature-166,Feature-167,Feature-168,Feature-169,Feature-170,Feature-171,Feature-172,Feature-173,Feature-174,Feature-175,Feature-176,Feature-177,Feature-178,Feature-179,Feature-180,Feature-181,Feature-182,Feature-183,Feature-184,Feature-185,Feature-186,Feature-187,Feature-188,Feature-189,Feature-190,Feature-191,Feature-192,Feature-193,Feature-194,Feature-195,Feature-196,Feature-197,Feature-198,Feature-199,Feature-200,bandgap
TiO2,mTiO2,MAPbI3,two-step,spin,no,DMF,spiro-OMeTAD,Li+TBP+FK102,2016,7.3,0,1,0,0,1,0,1,0,0,20.696,-22.646,24.435,6.752,-9.7,-17.286,1.642,19.492,0.057,-14.624,22.629,2.023,25.625,-23.968,15.274,-10.116,-12.043,-27.929,-18.849,-8.668,-21.093,-20.659,1.08,-6.102,19.799,28.746,2.677,-24.713,7.797,13.474,23.003,18.561,7.491,-4.359,-10.139,-29.72,12.43,6.854,-29.152,3.375,-28.055,-20.082,-28.166,-19.091,-14.903,-19.933,-11.723,-28.09,-28.335,0.395,-10.481,16.277,-6.176,-13.656,4.377,-26.854,-22.145,13.381,-10.484,-19.616,2.046,8.424,-8.767,5.373,-11.297,-25.173,-19.996,-28.376,-23.707,-6.802,-16.048,17.394,-15.731,-16.986,7.701,-10.3,-21.234,15.43,-17.807,16.48,15.799,-2.268,-20.133,27.415,-28.863,20.818,-9.575,0.9,24.453,-26.59,27.287,18.528,-25.731,24.76,-15.805,19.404,-20.56,9.113,-7.847,-22.979,14.178,4.37,29.336,17.149,-27.477,-29.026,22.369,29.495,-9.136,7.966,13.215,-6.482,-25.869,-1.416,0.84,-3.434,-13.621,-7.76,-26.442,28.202,11.843,-15.244,11.495,-8.867,24.407,-15.814,-10.325,20.323,29.588,-10.429,27.981,26.988,-3.482,16.471,24.957,2.265,6.917,-1.189,14.157,5.535,20.816,15.884,2.275,19.727,6.282,-11.08,-23.006,11.528,-25.173,-28.158,13.732,15.605,-8.667,-4.641,-1.475,-10.11,-13.661,18.431,-13.258,3.531,17.816,-4.267,28.941,-28.821,14.57,0.952,3.461,22.439,26.128,1.797,11.596,17.879,-25.86,-7.496,-24.124,-6.085,20.986,-22.284,-12.506,-23.924,8.564,-24.654,-10.273,5.848,-9.292,-18.677,-7.098,22.343,-10.995,13.597,9.713,17.709,-15.234,27.45,28.054,14.982,-27.983,1.95,11.831,-22.176,7.4
PCBM,0,MAPbI3,one-step,spin,no,DMF,PEDOT:PSS,0,2016,7.3,0,1,0,0,1,0,1,0,0,7.748,21.424,4.159,-15.035,-0.995,-19.093,6.609,27.412,-26.553,-14.318,12.158,-21.361,-1.241,-28.954,-16.564,-22.387,21.181,14.064,24.215,-12.512,0.188,-25.911,-7.784,-2.282,20.557,-28.992,1.279,4.853,8.961,-21.962,23.019,19.102,2.962,-24.547,19.429,18.827,-22.094,0.443,19.044,-7.016,24.634,-5.07,-28.819,-11.832,11.594,-4.359,-7.159,-16.394,-27.091,2.753,-4.435,16.543,4.861,-28.27,22.484,7.219,-18.129,20.993,-12.541,26.712,-26.604,-1.117,15.467,-22.563,-5.092,-24.726,8.404,21.029,-18.145,21.388,-8.865,5.599,-8.603,10.959,-16.126,20.997,0.545,-10.705,12.152,15.441,-18.476,-20.842,-13.753,-15.818,14.298,0.587,-5.58,-21.037,-17.381,-4.942,4.491,16.862,27.576,7.42,2.82,-13.202,-24.215,14.825,-13.28,-16.41,-22.231,11.289,-7.718,22.669,-24.982,15.269,-27.701,-12.186,5.731,15.208,28.313,4.396,8.786,25.254,8.186,9.179,1.066,13.67,-29.661,16.204,1.854,-8.733,27.428,28.635,-24.773,22.923,6.278,-22.487,29.669,18.591,-23.948,18.686,-12.041,0.146,-22.442,0.966,2.633,2.389,7.345,-24.078,-19.341,18.77,13.3,8.536,-8.817,-5.58,-0.233,-3.873,-5.667,12.98,-3.556,-9.89,26.772,-18.217,-21.993,28.029,3.085,-16.031,-21.758,18.935,-6.582,2.891,-22.076,-10.732,-7.161,-5.217,-15.05,-2.653,25.805,17.201,-7.45,-28.878,5.57,-1.831,29.221,-10.6,-20.997,18.735,-25.476,27.931,1.613,-11.763,29.921,-26.285,-8.857,17.362,14.639,26.759,-16.767,14.241,-21.495,-21.806,-23.245,-12.256,-25.413,-29.019,14.906,21.228,-23.281,-23.138,7.4
0,mAl2O3,MAPbI3,one-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2016,7.4,0,1,0,0,1,0,1,0,0,22.808,27.94,14.623,-15.224,-9.771,15.613,-13.171,-27.193,12.561,-1.187,20.234,22.226,9.496,19.687,-5.315,-16.509,22.438,-9.318,-16.091,23.975,18.969,-1.19,4.39,22.049,14.812,-20.598,-10.636,24.605,25.347,16.562,23.033,0.575,-28.268,10.048,-15.236,5.002,-24.865,29.099,-26.629,-29.891,22.385,-26.055,15.486,29.003,-0.453,13.342,4.823,20.595,25.391,18.911,3.865,5.114,-20.555,11.848,-1.126,23.482,26.511,2.047,-5.009,-1.897,-20.833,-14.577,-29.514,-28.245,-28.694,21.899,-22.287,-18.84,-27.397,23.547,-3.274,18.797,-2.23,-29.79,19.706,1.31,-4.388,-26.511,15.829,14.792,17.129,14.166,28.59,5.407,-19.15,27.047,-12.824,-17.442,25.04,15.174,1.73,8.706,-1.722,-7.876,-7.948,14.543,7.29,-3.382,7.762,23.397,2.567,-29.478,25.618,-25.855,-26.974,29.161,-10.658,-17.167,-28.881,20.85,-6.037,-12.509,1.421,2.098,-28.022,22.419,15.267,26.953,19.65,16.357,-10.145,23.533,-24.514,15.985,28.778,2.012,-16.502,-24.391,24.211,20.742,0.936,-27.996,1.324,11.327,16.41,17.558,27.667,21.961,27.113,4.233,-23.913,29.66,-10.756,10.343,-7.551,-9.88,2.835,7.721,-11.851,-20.95,-4.736,9.236,-26.523,7.765,14.509,-21.792,9.623,-22.652,-1.037,18.63,16.189,-12.274,-4.738,-11.929,-18.495,-10.486,3.216,12.313,-3.062,9.276,-24.165,-9.446,13.979,20.369,-21.742,14.106,24.933,-19.524,17.357,-25.461,-20.894,-21.375,-25.214,-27.292,-13.299,-14.956,5.91,11.617,-13.411,-5.01,22.808,-10.915,24.072,2.664,-21.621,13.51,-7.033,-28.421,-19.794,-0.284,7.4
PCBM,BCP,MAPbI3,two-step,roll,no,DMF+CHP,PEDOT:PSS,0,2016,7.4,0,1,0,0,1,0,1,0,0,13.467,-3.362,-19.151,-15.689,-25.295,9.255,20.081,-25.636,19.622,29.887,29.734,0.906,25.221,15.493,-23.734,-29.623,-4.502,-4.402,-11.956,17.932,-8.459,10.759,22.605,-29.144,-10.516,2.464,13.546,-22.94,23.337,-5.542,23.041,20.824,-7.571,8.795,-22.406,27.917,8.412,6.489,7.263,-29.014,-20.252,19.605,26.509,-28.685,-20.331,26.705,-26.781,13.884,18.775,6.926,29.136,24.324,27.807,-27.795,-11.516,-28.298,23.618,-4.256,-1.495,19.51,-16.887,-10.445,4.845,-5.232,-16.755,23.671,15.977,10.589,-27.055,-22.671,-18.901,-13.977,-22.096,-7.885,-5.178,-7.441,14.619,2.392,-24.48,0.125,-1.782,19.699,11.957,27.288,-13.472,-25.916,0.18,-26.336,-3.25,15.228,-8.672,7.412,-10.4,-26.785,26.704,-7.544,15.142,16.824,13.069,16.344,-27.467,28.293,-11.808,-4.709,0.206,25.942,-10.631,19.166,3.307,13.946,-11.568,14.907,-3.695,-26.682,12.126,27.895,-2.39,-19.911,1.668,26.144,18.157,19.008,20.143,13.187,15.064,-28.584,21.908,-14.984,10.844,-6.578,16.922,-22.833,23.051,29.832,15.886,-29.467,-10.579,19.71,-24.805,-8.41,17.829,13.845,10.644,23.158,29.741,29.714,24.451,8.285,7.408,-6.001,-4.431,-2.363,16.51,-2.944,15.29,2.995,16.751,-11.439,4.623,-6.546,16.277,24.917,-24.403,27.442,25.339,25.569,13.733,4.199,10.495,-20.524,-4.542,28.187,23.949,-2.075,29.669,-16.415,-29.589,13.861,18.555,-25.364,29.296,17.336,3.608,9.614,5.779,-24.021,25.62,-4.077,24.882,-26.953,-12.747,21.024,-22.648,-24.903,-0.588,-29.387,29.945,-1.314,23.05,-3.233,7.4
TiO2,mTiO2,FAPbI3,two-step,spin,no,DMF,no,0,2016,7.4,0,0,1,0,1,0,1,0,0,24.041,-16.592,19.514,24.364,20.256,-25.753,1.369,-28.381,-24.801,18.584,-22.698,-27.808,21.848,-8.112,-24.121,-3.743,-27.261,28.635,-5.68,14.532,-25.094,-14.869,-3.978,27.213,8.544,19.547,-3.306,-11.149,-9.635,4.836,23.175,-13.682,-13.649,27.558,4.665,17.317,6.949,24.088,-0.015,-4.793,-12.931,19.167,17.532,6.485,18.603,6.239,-0.234,-5.279,1.587,11.63,-27.167,4.777,2.655,17.553,-28.018,7.339,-21.569,-11.03,-5.317,-7.474,11.511,-21.714,21.506,9.068,-21.2,23.565,-17.275,23.915,21.25,12.738,-25.348,11.969,25.372,-3.724,-22.988,-0.279,15.324,-3.416,26.159,-8.03,-2.589,-27.445,0.054,-18.653,-23.58,9.357,14.119,-10.014,-19.204,24.39,-22.65,26.061,12.555,25.351,8.681,16.807,-5.237,1.302,10.736,4.647,19.274,-19.986,-16.986,-23.164,17.549,-8.949,20.541,-1.269,-20.199,-5.424,8.574,7.32,16.008,-25.113,-18.695,20.423,0.935,-18.665,-12.71,-17.6,-5.882,-17.791,-2.211,10.029,5.057,25.106,-22.796,-21.283,-21.495,-28.153,-6.5,8.984,16.351,22.597,19.687,-16.269,0.168,-18.788,-8.255,5.423,-6.135,-21.157,-5.329,19.446,-8.128,-0.917,-3.197,-17.773,25.178,-12.598,-6.116,-7.411,-17.46,21.634,-22.084,-2.235,29.752,21.661,15.206,1.481,-12.964,-7.287,-6.596,-14.693,10.194,7.969,16.171,-7.711,-1.975,5.587,10.956,-28.577,5.367,14.967,26.974,29.256,28.235,18.615,1.561,20.464,-17.606,-20.338,-9.442,-14.142,6.067,13.795,12.331,6.648,11.093,-13.802,-7.037,24.954,-19.417,23.087,5.008,-8.916,21.909,16.272,-1.816,-17.383,5.7
TiO2,mTiO2,MAPbI3,two-step,spin-spray,no,DMF,spiro-OMeTAD,Li+TBP,2016,7.6,0,1,0,0,1,0,1,0,0,-21.815,23.033,27.926,1.981,-2.792,-4.542,22.529,28.346,5.377,-28.81,-6.048,-12.715,-22.762,-28.321,18.031,-15.387,-17.895,-5.39,-27.718,-1.24,-11.501,-28.986,-18.436,12.654,-25.862,29.736,-17.065,19.736,-9.725,7.111,23.175,7.419,-0.617,-7.56,2.581,14.541,-6.629,-14.203,-4.371,26.796,-8.438,-19.15,-1.381,18.494,25.687,-4.505,-18.821,16.689,25.899,-18.564,14.872,6.569,16.198,-8.543,-25.682,20.129,10.899,-27.057,-5.812,3.173,25.634,8.898,-3.725,26.693,-20.663,24.19,2.333,12.935,-20.601,27.33,-6.718,-10.291,23.408,-20.792,28.274,24.046,17.147,-8.845,19.036,-6.17,1.197,-26.18,0.809,19.556,-5.587,1.083,24.046,15.505,2.081,-6.012,21.076,-3.501,-11.728,-17.574,-15.979,-4.496,23.5,5.704,-5.544,-28.494,-17.658,5.36,4.816,-15.399,-9.319,20.295,-24.339,2.056,-13.734,0.777,11.253,-13.81,-0.64,-25.602,23.616,-26.912,-18.378,20.017,29.905,-0.171,-27.287,3.056,-4.103,-15.002,15.008,26.047,-3.292,-3.385,7.913,14.726,-2.624,26.391,23.539,-29.988,13.2,2.217,2.098,21.351,19.811,8.704,17.814,28.746,5.866,27.355,11.408,8.98,15.05,-13.848,25.889,0.148,24.236,28.628,-29.073,-10.683,4.057,11.328,16.564,27.167,18.273,-8.077,2.183,6.489,-29.089,3.703,-28.906,-29.527,24.922,-2.058,1.342,-2.223,-2.674,10.623,-5.912,-5.493,-0.018,-0.069,28.45,-7.817,4.787,-26.177,-17.626,-18.756,-29.437,15.545,28.588,1.86,15.856,-29.166,-11.486,-22.827,3.535,23.365,-19.252,13.71,1.845,8.613,22.393,-17.371,-7.393,1.656,7.4
FPDI,0,MAPbI3,two-step,CVD,no,na,spiro-OMeTAD,0,2016,7.9,0,1,0,0,1,0,1,0,0,20.974,-28.841,-3.737,24.494,8.268,18.441,8.659,-10.484,4.532,-25.929,24.001,21.098,7.09,-21.583,4.272,0.464,-0.761,5.781,-15.194,25.35,-26.67,-20.508,10.007,2.069,13.029,-13.559,6.752,28.837,16.626,-26.477,23.24,-28.709,-7.084,20.26,1.89,-10.161,10.589,10.901,-20.308,17.516,-13.423,-25.657,-16.561,25.664,27.578,15.944,27.247,-10.107,-29.847,15.946,-13.12,-23.896,-27.321,29.936,-12.715,15.838,1.536,26.976,-14.899,28.394,-3.356,-28.102,28.536,10.577,21.241,-2.478,9.871,-14.839,-7.278,-22.218,18.126,-8.513,-4.102,6.373,28.437,-23.121,29.187,-22.419,-23.658,-10.579,-5.174,-5.451,-0.628,-24.591,9.901,-23.832,26.128,-19.1,16.913,8.476,28.358,-10.503,18.533,2.443,-17.93,21.031,21.437,11.886,24.21,14.406,-13.288,5.031,-8.92,2.159,-0.168,-16.11,1.413,14.043,2.397,6.576,-2.435,0.477,4.534,7.594,-12.016,27.297,-25,-9.567,29.26,0.261,20.458,13.331,-1.399,19.557,0.415,17.031,21.851,6.461,2.519,-13.226,-15.925,-25.118,-1.009,-1.91,-22.53,-16.742,-7.951,-10.397,2.524,-29.859,-17.258,17.207,23.837,29.847,-1.705,29.818,-28.908,-23.541,19.764,23.532,-2.307,-20.198,-14.562,-18.092,-25.107,16.859,16.349,-5.781,28.541,2.218,23.202,19.252,-13.368,-19.243,-19.708,19.564,5.319,5.666,22.181,28.343,-5.743,0.632,29.466,-29.928,-19.593,14.998,25.339,-5.465,-28.811,24.968,-14.261,-8.469,-16.734,14.955,-13.427,11.091,-8.358,9.889,-29.682,-13.024,24.019,-8.784,11.179,-14.401,6.41,-20.363,20.032,20.02,12.497,19.171,7.4
TiO2,mTiO2,MAPbI3,two-step,spin,no,DMF,spiro-OMeTAD,0,2016,7.9,0,1,0,0,1,0,1,0,0,3.323,28.743,-16.877,-18.425,25.697,-3.191,0.792,-24.532,18.513,-3.412,20.958,4.768,-27.139,14.303,2.626,5.335,1.65,23.982,-25.891,19.758,-4.175,-29.468,-5.169,-10.472,-13.468,23.312,-20.138,8.712,-14.268,-16.981,23.366,20.195,-4.265,12.013,5.732,-24.679,-25.662,-16.602,-0.504,-3.006,28.32,27.933,-16.423,-15.167,-26.845,21.965,25.925,-10.273,0.615,-13.283,-1.615,22.694,10.283,18.72,8.977,17.776,-12.043,-9.871,19.157,16.834,-6.791,-12.294,23.897,11.343,-5.431,12.64,11.023,-9.763,7.115,11.904,-14.641,12.096,26.865,-9.415,29.827,28.429,1.538,27.978,-8.501,-17.46,10.669,20.903,-28.514,-18.381,-25.301,-6.365,8.766,-19.951,-2.297,4.029,13.349,20.632,-13.99,24.779,23.546,10.169,-10.409,-22.967,26.895,-7.536,-6.028,-3.871,3.37,17.791,-1.829,15.834,-9.174,17.956,-16.601,-13.338,11.665,-7.375,0.608,17.595,29.707,-29.769,-17.39,-28.777,-2.622,-0.07,8.869,-3.261,26.131,-15.457,-20.79,19.184,-29.334,-1.683,-17.579,13.265,0.912,18.992,-6.978,26.879,-8.502,-23.079,-20.414,6.596,20.083,17.113,-8.243,20.228,-11.081,-28.836,4.922,25.946,27.204,-17.849,-17.752,4.664,8.228,-26.971,27.349,-11.316,0.521,3.616,12.986,-20.273,5.416,20.672,19.035,-15.834,-0.624,22.065,27.968,12.048,-15.749,-3.189,-22.239,0.362,24.046,-23.579,-26.067,-10.87,-9.602,3.33,4.106,-14.862,-14.925,-1.926,17.516,15.895,-28.764,10.555,0.252,-24.434,-24.929,0.225,-29.327,6.554,11.13,23.9,14.354,26.791,-19.397,19.349,10.987,28.793,8.23,21.99,7.4
ZnO,mTiO2,MAPbI3,two-step,dipping,no,na,spiro-OMeTAD,Li+TBP,2016,8,0,1,0,0,1,0,1,0,0,21.79,2.628,27.358,6.465,-19.935,7.298,9.593,19.963,14.242,-3.07,-29.877,-27.304,-20.304,-2.67,-25.891,-20.709,-26.061,20.96,-29.884,13.329,-17.913,27.933,0.86,3.198,6.922,21.25,-1.531,2.825,19.979,-7.267,23.498,-23.514,-5.84,22.577,-4.802,18.587,-17.878,0.568,-26.041,-17.466,7.425,-28.211,-9.656,-26.033,-15.133,-9.422,-21.88,-24.696,-17.08,0.42,6.29,-9.84,29.389,-7.545,24.589,-13.378,-19.649,9.506,-27.735,0.485,-23.583,-5.186,-1.679,18.71,7.447,-20.686,16.548,-17.082,-0.539,-29.639,15.38,-20.654,-10.676,19.171,-19.614,-23.115,-20.565,12.868,-26.235,2.066,24.514,17.049,24.697,13.771,25.19,27.679,8.828,28.971,-25.798,-27.71,-9.862,21.358,28.843,-14.195,1.753,15.787,-27.616,13.228,-13.815,-18.433,0.307,-17.255,-4.215,-27.364,-20.402,2.493,25.888,19.847,3.581,10.381,-2.21,-19.245,-20.112,-0.864,28.477,16.654,-23.916,-10.502,1.557,15.336,25.006,-14.051,27.493,-6.444,19.591,25.385,2.941,-10.611,-17.447,23.128,17.222,8.371,-28.133,-2.869,15.656,11.998,13.515,5.218,-26.469,-11.012,-1.872,10.44,-20.788,-7.217,-27.189,-3.785,16.351,-1.772,12.485,-25.186,-9.846,4.266,2.491,20.798,24.57,12.759,-4.752,3.557,-13.749,-18.701,-21.898,-13.732,-5.498,-29.616,25.194,-8.562,-4.756,-21.745,8.073,-3.978,23.875,14.774,-23.051,20.392,-24.903,-23.248,10.727,21.407,-22.19,-27.948,-11.574,17.16,-25.289,-6.09,5.505,14.502,28.617,-18.191,28.867,16.44,-26.58,-16.73,16.129,-25.908,-21.66,14.955,-4.789,24.201,22.046,26.816,7.4
TiO2,TiO2-na0rod,MAPbI3,two-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2016,8,0,1,0,0,1,0,1,0,0,11.979,3.766,26.349,-20.37,17.9,18.259,-6.302,21.417,14.619,15.559,-7.955,-11.625,3.364,-27.09,10.061,21.924,-15.175,-19.617,9.077,13.355,-21.823,13.644,10.841,-26.363,-16.547,-9.553,-2.617,-28.629,-6.733,-1.355,23.519,29.382,-11.721,20.687,2.274,8.924,-23.846,24.424,-24.496,-8.817,-23.76,-1.405,11.222,6.908,-6.693,6.946,-28.367,6.513,-17.078,-28.187,-7.655,-28.36,-20.072,13.763,-26.944,-5.078,-2.254,5.972,-10.404,-20.095,-24.337,-10.084,18.902,11.374,4.831,22.24,-6.304,-23.821,-10.758,2.309,21.643,-23.122,11.48,-4.395,-18.48,9.709,12.436,-5.907,19.763,-25.21,27.347,-21.447,9.723,-0.365,-13.11,14.223,11.177,2.335,-9.783,-26.25,-20.424,17.958,-17.214,-12.222,22.238,16.966,-9.01,-0.342,3.037,18.837,-26.21,22.233,21.47,4.766,-16.266,15.149,-2.041,-12.131,-12.296,1.752,-3.433,14.962,-25.09,3.123,-21.774,-0.858,-22.302,-20.259,7.189,-8.076,-28.769,1.807,-17.283,17.494,23.537,-15.445,12.294,-5.755,28.327,-23.635,13.831,8.028,18.091,7.533,12.158,0.09,-11.534,9.989,-21.644,-20.249,-0.765,1.492,15.701,26.501,8.174,1.077,15.563,-11.299,-16.513,22.627,9.313,-21.359,-24.857,-8.81,11.599,-29.73,28.03,-14.42,21.266,8.427,-10.692,-2.961,-1.605,4.76,27.353,0.048,-20.541,16.263,23.004,-28.968,18.556,-27.225,13.582,-7.265,0.477,-5.47,-14.362,28.008,-0.056,-11.205,-18.158,0.694,4.167,14.502,-8.203,0.661,26.673,-20.5,7.581,28.264,10.108,14.28,-1.229,-21.609,24.905,-17.549,29.845,-4.321,1.65,10.322,7.4
PCBM,0,MAPbI3,one-step,spin,no,DMSO+GBL,PEDOT:PSS,0,2016,8,0,1,0,0,1,0,1,0,0,0.68,-18.408,-0.014,4.632,12.424,-6.77,19.112,-23.537,25.377,15.505,-29.335,23.811,-23.61,-11.091,9.026,-22.439,9.266,3.854,-3.583,-4.245,-22.237,-29.795,-7.41,5.062,12.282,23.511,-21.771,25.421,14.774,0.145,23.545,-12.997,1.151,-27.518,27.178,-10.143,-26.977,12.372,28.083,13.486,15.123,-27.723,-18.864,9.672,10.725,-20.594,-11.808,-13.369,-24.101,-4.879,-20.633,13.91,-2.679,-16.998,-25.133,-19.765,-21.787,-0.151,-19.853,0.022,17.81,25.936,19.208,25.882,14.064,25.355,-20.188,-21.041,-3.528,-1.283,-25.751,-22.105,-6.181,0.945,23.583,-26.85,-6.757,-28.392,8.127,21.635,9.695,-29.624,-25.408,0.103,22.482,6.529,26.565,14.218,-22.872,-12.927,0.999,-15.196,10.2,28.025,-25.472,3.322,-15.572,19.173,11.086,20.448,17.502,-1.933,23.412,28.818,1.85,-3.474,-2.951,-28.181,-22.986,-15.499,-24.456,25.93,-16.54,6.294,-12.386,-16.76,27.572,-6.922,-2.998,-17.112,28.18,-9.854,9.005,-9.354,3.542,11.115,-22.398,16.171,-13.43,28.966,-23.335,6.935,-6.662,23.283,-14.425,-24.933,12.982,-22.386,-8.419,-26.467,-4.965,7.175,-16.206,1.798,23.473,-25.27,7.949,23.492,-21.295,-23.637,29.341,-28.23,24.696,-11.601,-24.311,-13.837,23.94,-8.462,15.153,-8.997,-3.609,24.204,-7.422,-1.867,-6.414,22.43,4.936,22.023,4.099,-16.576,-14.709,5.417,27.71,-17.036,-23.037,-2.328,22.79,17.276,10.885,11.132,8.236,18.225,3.711,20.023,-28.955,25.725,-23.363,-15.435,6.838,5.453,15.132,5.297,27.898,11.849,29.456,27.326,6.454,16.102,-22.124,-25.003,7.4
TiO2,0,MAPbI3,one-step,spin,no,DMF,P3HT,0,2016,8.1,0,1,0,0,1,0,1,0,0,-11.771,13.022,-8.415,-27.094,-20.132,-6.539,-4.735,6.45,17.877,-21.422,-24.392,-17.151,8.244,21.279,10.218,8.864,-11.849,-16.523,-22.944,-18.585,4.659,-0.174,-8.234,-27.35,-2.503,-17.779,14.036,1.178,-0.834,26.72,23.581,13.308,-20.888,26.138,-20.781,18.442,-21.082,4.723,21.302,17.178,8.253,26.9,7.489,14.892,-18.804,-17.309,-28.627,10.174,-22.962,-14.051,5.652,11.957,-12.45,1.918,20.997,26.438,-15.971,-29.218,22.449,16.269,-26.975,-9.761,16.009,5.604,-20.224,-1.536,-24.492,1.292,-4.948,-13.033,16.897,-25.387,4.185,-10.058,-29.434,5.197,5.137,-6.678,9.9,1.289,4.89,-1.616,-24.158,22.018,7.515,19.07,-20.547,-12.786,17.145,21.678,-27.138,-3.512,5.158,-8.827,20.392,-22.218,-15.264,12.276,-26.537,25.972,8.954,1.411,-25.561,-0.683,20.599,6.715,25.681,-28.695,27.838,2.898,1.471,7.785,15.004,19.521,9.556,-29.287,12.658,22.324,-15.386,22.502,18.793,-9.064,26.538,-16.043,-23.436,21.304,-6.236,21.673,-29.074,16.517,2.672,14.043,26.973,-12.673,-26.062,24.616,-28.482,4.301,9.587,13.152,-15.53,-25.116,-13.137,13.958,22.661,28.978,-0.463,14.534,-24.883,-15.485,-16.115,-18.066,-25.552,15.107,-19.714,5.845,-10.624,-6.949,-20.843,-13.689,0.341,-12.488,-19.151,-18.972,-12.391,-1.929,16.408,7.203,-5.405,-18.982,-23.224,-27.721,-6.119,14.687,-17.824,4.648,-8.475,17.992,-21.403,-12.451,-12.098,-8.29,11.653,-10.274,-18.682,-4.984,-7.366,21.902,0.488,-26.947,4.773,23.57,-16.397,22.017,18.618,-29.996,-5.579,-23.837,-24.894,10.127,7.4
PCBM,0,MAPbI3,one-step,spin,no,DMF,PEDOT:PSS,0,2016,8.1,0,1,0,0,1,0,1,0,0,23.597,24.837,-1.616,-0.79,21.404,-0.952,-22.073,13.086,10.663,16.583,23.501,0.566,-8.033,-7.348,-0.305,-17.81,26.422,26.347,-24.83,-6.906,0.17,3.46,21.35,1.796,23.393,-21.156,-3.183,21.003,-25.027,-1.763,23.601,18.25,-0.584,-1.73,13.405,-18.274,-15.783,-25.847,26.989,3.755,17.448,16.773,-23.52,-3.096,-16.695,-0.012,0.099,-28.702,29.28,-14.528,-27.878,-5.945,-16.776,-4.338,4.028,-16.407,4.026,-16.959,29.889,10.032,-2.819,-6.836,-6.611,15.318,28.057,-20.924,3.403,21.784,28.006,-24.969,-27.833,12.173,-25.887,-6.938,18.728,-29.803,-4.307,14.991,6.168,-29.467,-6.748,-28.762,-21.397,1.239,6.907,18.172,7.747,-21.208,18.52,-22.963,-28.814,-10.079,-0.861,11.985,-8.702,1.87,4.667,-29.538,6.854,29.297,-7.995,-8.511,22.823,11.982,-12.27,-11.555,-23.468,-26.753,8.241,6.615,-4.509,-25.044,1.929,-24.113,-7.259,-26.373,4.134,-20.975,18.386,2.571,1.52,-20.965,18.483,-24.012,6.418,-10.997,-23.457,-15.575,-29.707,-9.442,7.489,-11.811,23.963,4.153,-2.092,21.038,-8.484,12.674,-17.782,10.389,-12.144,12.65,22.892,27.192,-23.08,11.536,29.626,-0.356,16.866,-5.411,19.338,19.812,2.353,7.511,29.558,-13.894,-27.124,-3.502,2.323,-10.053,15.26,-5.963,-17.672,10.486,5.085,-20.487,-23.729,2.665,6.614,25.974,-18.843,17.748,-29.37,27.72,-18.257,-7.889,-10.448,6.165,15.731,-21.774,-17.192,-25.389,-6,14.563,25.636,25.097,6.953,12.569,4.803,-9.98,-18.739,11.212,4.807,-1.252,-8.267,11.722,0.357,-18.362,-22.372,12.643,7.4
