ETL,ETL-2,Perovskite,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,Year,PCEbest,Cs,MA,FA,Rb,Pb,Sn,I,Br,Cl,Feature-1,Feature-2,Feature-3,Feature-4,Feature-5,Feature-6,Feature-7,Feature-8,Feature-9,Feature-10,Feature-11,Feature-12,Feature-13,Feature-14,Feature-15,Feature-16,Feature-17,Feature-18,Feature-19,Feature-20,Feature-21,Feature-22,Feature-23,Feature-24,Feature-25,Feature-26,Feature-27,Feature-28,Feature-29,Feature-30,Feature-31,Feature-32,Feature-33,Feature-34,Feature-35,Feature-36,Feature-37,Feature-38,Feature-39,Feature-40,Feature-41,Feature-42,Feature-43,Feature-44,Feature-45,Feature-46,Feature-47,Feature-48,Feature-49,Feature-50,Feature-51,Feature-52,Feature-53,Feature-54,Feature-55,Feature-56,Feature-57,Feature-58,Feature-59,Feature-60,Feature-61,Feature-62,Feature-63,Feature-64,Feature-65,Feature-66,Feature-67,Feature-68,Feature-69,Feature-70,Feature-71,Feature-72,Feature-73,Feature-74,Feature-75,Feature-76,Feature-77,Feature-78,Feature-79,Feature-80,Feature-81,Feature-82,Feature-83,Feature-84,Feature-85,Feature-86,Feature-87,Feature-88,Feature-89,Feature-90,Feature-91,Feature-92,Feature-93,Feature-94,Feature-95,Feature-96,Feature-97,Feature-98,Feature-99,Feature-100,Feature-101,Feature-102,Feature-103,Feature-104,Feature-105,Feature-106,Feature-107,Feature-108,Feature-109,Feature-110,Feature-111,Feature-112,Feature-113,Feature-114,Feature-115,Feature-116,Feature-117,Feature-118,Feature-119,Feature-120,Feature-121,Feature-122,Feature-123,Feature-124,Feature-125,Feature-126,Feature-127,Feature-128,Feature-129,Feature-130,Feature-131,Feature-132,Feature-133,Feature-134,Feature-135,Feature-136,Feature-137,Feature-138,Feature-139,Feature-140,Feature-141,Feature-142,Feature-143,Feature-144,Feature-145,Feature-146,Feature-147,Feature-148,Feature-149,Feature-150,Feature-151,Feature-152,Feature-153,Feature-154,Feature-155,Feature-156,Feature-157,Feature-158,Feature-159,Feature-160,Feature-161,Feature-162,Feature-163,Feature-164,Feature-165,Feature-166,Feature-167,Feature-168,Feature-169,Feature-170,Feature-171,Feature-172,Feature-173,Feature-174,Feature-175,Feature-176,Feature-177,Feature-178,Feature-179,Feature-180,Feature-181,Feature-182,Feature-183,Feature-184,Feature-185,Feature-186,Feature-187,Feature-188,Feature-189,Feature-190,Feature-191,Feature-192,Feature-193,Feature-194,Feature-195,Feature-196,Feature-197,Feature-198,Feature-199,Feature-200,T95,test_type
TiO2,0,MAPbI3,two-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.4,0,1,0,0,1,0,1,0,0,-18.634,-1.082,2.208,13.035,9.44,-23.334,2.066,22.729,-24.499,26.552,16.472,24.57,-16.364,-6.623,-28.587,-13.724,-15.341,29.787,-5.599,-28.623,-11.595,18.993,-19.659,-29.917,-28.386,-15.24,27.638,-22.444,5.218,23.24,-33.447,-29.528,-16.546,-8.156,-17.465,-13.231,-24.591,12.617,28.696,21.684,4.592,-17.575,28.333,-7.131,-25.997,26.191,-10.55,-0.499,-24.022,-22.169,-29.446,21.445,-7.582,-18.522,-20.948,-15.284,28.317,23.728,3.594,-24.379,1.223,14.655,15.017,5.709,-15.063,7.897,2.766,-14.853,9.083,-7.703,-9.934,-27.42,9.003,-15.402,5.778,-13.106,21.376,9.978,-1.489,-17.022,2.266,-16.569,-15.104,-12.599,9.597,-5.947,-26.168,11.128,29.981,20.942,19.509,20.569,-11.191,-5.93,-17.124,-17.595,27.331,-5.289,10.247,22.584,-5.254,26.199,5.091,7.361,17.802,-23.278,-23.976,-9.354,16.31,0.719,-12.784,28.304,22.358,21.843,-9.495,-21.95,-19.919,-21.119,18.663,-0.241,-29.854,-6.237,-21.229,23.346,-21.71,-11.051,-12.732,5.071,10.069,-28.031,-24.095,-19.466,23.205,-18.84,16.421,-15.25,-20.212,-13.263,13.231,-8.734,9.128,28.905,5.506,27.93,-29.499,5.895,9.886,-7.435,-11.369,-15.456,6.759,10.979,7.599,-7.439,17.784,8.621,23.458,21.373,-28.405,27.182,9.845,9.72,-21.449,-25.868,-25.179,-21.949,2.537,17.545,-7.611,-29.808,-24.298,6.094,-25.246,-18.407,-28.932,-26.074,24.284,7.004,-54.449,-21.28,19.327,20.059,-26.714,16.314,0.565,21.734,-4.735,-27.429,23.727,-3.755,4.245,-14.187,-16.241,-15.954,-21.874,-2.76,-14.229,-21.149,29.734,26.491,70,D-2
TiO2,0,MAPbI3,two-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.4,0,1,0,0,1,0,1,0,0,-18.634,-1.082,2.208,13.035,9.44,-23.334,2.066,22.729,-24.499,26.552,16.472,24.57,-16.364,-6.623,-28.587,-13.724,-15.341,29.787,-5.599,-28.623,-11.595,18.993,-19.659,-29.917,-28.386,-15.24,27.638,-22.444,5.218,23.24,-33.447,-29.528,-16.546,-8.156,-17.465,-13.231,-24.591,12.617,28.696,21.684,4.592,-17.575,28.333,-7.131,-25.997,26.191,-10.55,-0.499,-24.022,-22.169,-29.446,21.445,-7.582,-18.522,-20.948,-15.284,28.317,23.728,3.594,-24.379,1.223,14.655,15.017,5.709,-15.063,7.897,2.766,-14.853,9.083,-7.703,-9.934,-27.42,9.003,-15.402,5.778,-13.106,21.376,9.978,-1.489,-17.022,2.266,-16.569,-15.104,-12.599,9.597,-5.947,-26.168,11.128,29.981,20.942,19.509,20.569,-11.191,-5.93,-17.124,-17.595,27.331,-5.289,10.247,22.584,-5.254,26.199,5.091,7.361,17.802,-23.278,-23.976,-9.354,16.31,0.719,-12.784,28.304,22.358,21.843,-9.495,-21.95,-19.919,-21.119,18.663,-0.241,-29.854,-6.237,-21.229,23.346,-21.71,-11.051,-12.732,5.071,10.069,-28.031,-24.095,-19.466,23.205,-18.84,16.421,-15.25,-20.212,-13.263,13.231,-8.734,9.128,28.905,5.506,27.93,-29.499,5.895,9.886,-7.435,-11.369,-15.456,6.759,10.979,7.599,-7.439,17.784,8.621,23.458,21.373,-28.405,27.182,9.845,9.72,-21.449,-25.868,-25.179,-21.949,2.537,17.545,-7.611,-29.808,-24.298,6.094,-25.246,-18.407,-28.932,-26.074,24.284,7.004,-54.449,-21.28,19.327,20.059,-26.714,16.314,0.565,21.734,-4.735,-27.429,23.727,-3.755,4.245,-14.187,-16.241,-15.954,-21.874,-2.76,-14.229,-21.149,29.734,26.491,0.03,D-1
TiO2,0,MAPbI3,two-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.4,0,1,0,0,1,0,1,0,0,-18.634,-1.082,2.208,13.035,9.44,-23.334,2.066,22.729,-24.499,26.552,16.472,24.57,-16.364,-6.623,-28.587,-13.724,-15.341,29.787,-5.599,-28.623,-11.595,18.993,-19.659,-29.917,-28.386,-15.24,27.638,-22.444,5.218,23.24,-33.447,-29.528,-16.546,-8.156,-17.465,-13.231,-24.591,12.617,28.696,21.684,4.592,-17.575,28.333,-7.131,-25.997,26.191,-10.55,-0.499,-24.022,-22.169,-29.446,21.445,-7.582,-18.522,-20.948,-15.284,28.317,23.728,3.594,-24.379,1.223,14.655,15.017,5.709,-15.063,7.897,2.766,-14.853,9.083,-7.703,-9.934,-27.42,9.003,-15.402,5.778,-13.106,21.376,9.978,-1.489,-17.022,2.266,-16.569,-15.104,-12.599,9.597,-5.947,-26.168,11.128,29.981,20.942,19.509,20.569,-11.191,-5.93,-17.124,-17.595,27.331,-5.289,10.247,22.584,-5.254,26.199,5.091,7.361,17.802,-23.278,-23.976,-9.354,16.31,0.719,-12.784,28.304,22.358,21.843,-9.495,-21.95,-19.919,-21.119,18.663,-0.241,-29.854,-6.237,-21.229,23.346,-21.71,-11.051,-12.732,5.071,10.069,-28.031,-24.095,-19.466,23.205,-18.84,16.421,-15.25,-20.212,-13.263,13.231,-8.734,9.128,28.905,5.506,27.93,-29.499,5.895,9.886,-7.435,-11.369,-15.456,6.759,10.979,7.599,-7.439,17.784,8.621,23.458,21.373,-28.405,27.182,9.845,9.72,-21.449,-25.868,-25.179,-21.949,2.537,17.545,-7.611,-29.808,-24.298,6.094,-25.246,-18.407,-28.932,-26.074,24.284,7.004,-54.449,-21.28,19.327,20.059,-26.714,16.314,0.565,21.734,-4.735,-27.429,23.727,-3.755,4.245,-14.187,-16.241,-15.954,-21.874,-2.76,-14.229,-21.149,29.734,26.491,216.6,D-1
C60,0,MAPbI3,two-step,evap-spin,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.5,0,1,0,0,1,0,1,0,0,-26.344,-10.705,-5.018,24.586,-9.403,-11.23,2.476,-6.346,-20.375,-26.065,6.954,2.416,6.593,-28.164,-5.703,14.27,-0.5,11.969,-12.956,-18.606,28.499,17.723,-13.353,-29.68,15.404,-27.146,23.058,7.028,-28.109,3.112,-18.82,18.962,19.038,-27.501,15.297,-12.03,9.674,19.813,16.774,-14.689,-26.9,-8.958,24.246,7.587,10.236,1.292,-26.036,9.249,20.063,-24.089,-21.899,2.013,28.572,6.152,13.543,21.94,9.663,24.23,5.421,-27.011,-29.379,-6.503,-28.054,-5.457,-8.257,-24.832,2.206,-2.844,27.482,-22.55,11.403,-19.564,-16.96,10.82,-14.738,-20.244,-10.308,11.784,-8.376,19.275,-5.498,-18.785,1.856,-27.369,4.853,19.991,29.488,10.696,-27.161,19.593,2.736,-12.527,-17.866,-28.837,3.519,7.639,-7.317,-12.224,-6.522,-9.867,5.999,0.504,11.556,-13.604,26.355,-27.971,-29.621,14.026,-3.117,-0.537,16.506,3.876,-24.249,16.348,-6.554,18.826,15.932,-24.447,-9.005,-28.767,13.245,6.843,-27.651,20.239,-23.662,5.725,-26.024,10.974,-17.623,0.824,27.309,-14.348,-23.597,26.309,-8.25,-22.55,11.39,-17.058,6.986,17.294,-10.105,-4.876,-21.088,14.336,10.155,-5.623,-26.546,-6.252,25.464,-5.539,-7.592,-15.58,-17.408,-18.949,8.256,16.349,13.4,5.217,-1.085,-28.752,18.032,12.324,10.098,11.993,12.899,4.421,14.587,8.607,23.824,-29.061,-18.577,2.328,12.236,-26.424,26.235,-8.031,-13.804,2.642,-65.459,24.909,28.046,-15.585,-13.788,-23.62,-15.544,-8.33,-26.689,-25.019,-3.883,-0.535,-26.344,25.172,-23.308,-1.256,-0.198,-22.806,24.199,3.024,-5.739,28.416,6.8,D-1
TiO2,0,MAPbI3,one-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.6,0,1,0,0,1,0,1,0,0,-12.472,7.666,9.017,14.943,-29.269,10.359,4.261,-22.968,12.947,-0.123,-8.178,-4.472,-22.213,-18.625,-15.681,-20.203,17.446,-8.01,-28.643,-7.812,-7.991,-5.89,21.936,25.51,1.524,-28.884,25.637,-7.477,9.409,-23.174,-3.955,-7.103,4.383,23.992,-23.785,13.161,-26.821,-29.973,3.6,-12.334,2.017,27.181,-0.629,7.391,9.862,-20.002,0.837,-12.603,-3.167,0.23,9.079,9.548,1.35,23.906,5.765,24.808,-18.663,-18.334,-9.479,-4.591,20.592,8.202,-24.274,-13.202,-14.938,1.238,20.102,26.423,-7.643,-14.069,3.666,13.06,22.982,13.776,-25.841,2.333,17.184,-1.582,-13.369,-29.702,25.683,-9.253,-26.823,-7.314,17.877,10.73,-14.646,-3.94,16.759,18.552,8.9,2.36,27.826,-12.517,-11.036,-24.863,4.178,-1.875,-6.742,13.385,7.279,2.785,20.755,1.856,24.29,-12.377,16.355,26.202,13.889,-26.113,21.63,-20.38,3.85,0.612,4.026,-17.921,3.208,-12.93,27.86,-22.924,-9.115,13.456,-2.449,12.72,-4.462,-7.956,1.27,1.042,-1.342,-5.929,-1.126,-25.676,-19.103,-13.277,12.82,19.508,12.891,24.883,-14.551,7.624,19.914,-13.969,-22.339,14.888,14.522,-7.036,21.91,9.69,2.582,-19.631,27.095,2.586,-19.953,-17.695,29.792,0.508,26.197,-5.94,-11.264,-8.433,-6.679,-24.244,11.504,18.852,-1.422,-6.103,16.751,-25.805,-28.875,-16.862,-24.264,-5.679,3.911,19.559,7.907,18.684,21.511,-21.99,-47.347,6.684,-23.567,-2.345,-28.282,0.224,16.1,1.222,1.818,-29.486,-25.716,-28.086,-12.472,-22.179,29.462,-9.669,-14.926,9.576,-27.009,15.609,26.362,-7.749,1.47,D-2
TiO2,0,MAPbI3,one-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.6,0,1,0,0,1,0,1,0,0,-12.472,7.666,9.017,14.943,-29.269,10.359,4.261,-22.968,12.947,-0.123,-8.178,-4.472,-22.213,-18.625,-15.681,-20.203,17.446,-8.01,-28.643,-7.812,-7.991,-5.89,21.936,25.51,1.524,-28.884,25.637,-7.477,9.409,-23.174,-3.955,-7.103,4.383,23.992,-23.785,13.161,-26.821,-29.973,3.6,-12.334,2.017,27.181,-0.629,7.391,9.862,-20.002,0.837,-12.603,-3.167,0.23,9.079,9.548,1.35,23.906,5.765,24.808,-18.663,-18.334,-9.479,-4.591,20.592,8.202,-24.274,-13.202,-14.938,1.238,20.102,26.423,-7.643,-14.069,3.666,13.06,22.982,13.776,-25.841,2.333,17.184,-1.582,-13.369,-29.702,25.683,-9.253,-26.823,-7.314,17.877,10.73,-14.646,-3.94,16.759,18.552,8.9,2.36,27.826,-12.517,-11.036,-24.863,4.178,-1.875,-6.742,13.385,7.279,2.785,20.755,1.856,24.29,-12.377,16.355,26.202,13.889,-26.113,21.63,-20.38,3.85,0.612,4.026,-17.921,3.208,-12.93,27.86,-22.924,-9.115,13.456,-2.449,12.72,-4.462,-7.956,1.27,1.042,-1.342,-5.929,-1.126,-25.676,-19.103,-13.277,12.82,19.508,12.891,24.883,-14.551,7.624,19.914,-13.969,-22.339,14.888,14.522,-7.036,21.91,9.69,2.582,-19.631,27.095,2.586,-19.953,-17.695,29.792,0.508,26.197,-5.94,-11.264,-8.433,-6.679,-24.244,11.504,18.852,-1.422,-6.103,16.751,-25.805,-28.875,-16.862,-24.264,-5.679,3.911,19.559,7.907,18.684,21.511,-21.99,-47.347,6.684,-23.567,-2.345,-28.282,0.224,16.1,1.222,1.818,-29.486,-25.716,-28.086,-12.472,-22.179,29.462,-9.669,-14.926,9.576,-27.009,15.609,26.362,-7.749,0.58,D-2
TiO2,0,MAPbI3,one-step,spin,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.6,0,1,0,0,1,0,1,0,0,-12.472,7.666,9.017,14.943,-29.269,10.359,4.261,-22.968,12.947,-0.123,-8.178,-4.472,-22.213,-18.625,-15.681,-20.203,17.446,-8.01,-28.643,-7.812,-7.991,-5.89,21.936,25.51,1.524,-28.884,25.637,-7.477,9.409,-23.174,-3.955,-7.103,4.383,23.992,-23.785,13.161,-26.821,-29.973,3.6,-12.334,2.017,27.181,-0.629,7.391,9.862,-20.002,0.837,-12.603,-3.167,0.23,9.079,9.548,1.35,23.906,5.765,24.808,-18.663,-18.334,-9.479,-4.591,20.592,8.202,-24.274,-13.202,-14.938,1.238,20.102,26.423,-7.643,-14.069,3.666,13.06,22.982,13.776,-25.841,2.333,17.184,-1.582,-13.369,-29.702,25.683,-9.253,-26.823,-7.314,17.877,10.73,-14.646,-3.94,16.759,18.552,8.9,2.36,27.826,-12.517,-11.036,-24.863,4.178,-1.875,-6.742,13.385,7.279,2.785,20.755,1.856,24.29,-12.377,16.355,26.202,13.889,-26.113,21.63,-20.38,3.85,0.612,4.026,-17.921,3.208,-12.93,27.86,-22.924,-9.115,13.456,-2.449,12.72,-4.462,-7.956,1.27,1.042,-1.342,-5.929,-1.126,-25.676,-19.103,-13.277,12.82,19.508,12.891,24.883,-14.551,7.624,19.914,-13.969,-22.339,14.888,14.522,-7.036,21.91,9.69,2.582,-19.631,27.095,2.586,-19.953,-17.695,29.792,0.508,26.197,-5.94,-11.264,-8.433,-6.679,-24.244,11.504,18.852,-1.422,-6.103,16.751,-25.805,-28.875,-16.862,-24.264,-5.679,3.911,19.559,7.907,18.684,21.511,-21.99,-47.347,6.684,-23.567,-2.345,-28.282,0.224,16.1,1.222,1.818,-29.486,-25.716,-28.086,-12.472,-22.179,29.462,-9.669,-14.926,9.576,-27.009,15.609,26.362,-7.749,906,D-1
TiO2,0,MAPbI3,two-step,vasp,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.8,0,1,0,0,1,0,1,0,0,0.969,-11.24,29.614,23.621,-28.271,27.309,-15.411,14.544,17.414,-17.381,-25.147,-1.702,11.807,14.199,24.014,27.69,-2.536,-18.72,5.182,22.253,18.175,-18.61,-24.838,-0.871,11.752,-25.321,-14.279,14.71,27.81,14.844,-5.991,-17.477,6.374,1.1,4.195,-26.084,-0.936,-17.76,-25.393,-23.951,25.755,-27.645,0.176,-3.41,7.371,19.759,8.173,-13.309,-18.538,-7.824,-8.173,-20.057,25.01,4.668,1.008,18.59,3.578,-4.657,29.461,-22.53,4.99,-28.007,-18.701,-27.843,-19.685,-6.575,-17.04,6.413,17.225,13.823,-14.608,18.703,9.701,-8.493,-16.379,28.893,-1.994,-24.085,26.294,27.077,-21.981,-23.632,19.113,-27.954,27.157,9.875,22.058,12.706,-12.346,-11.153,16.074,-26.006,26.169,-1.292,13.668,6.673,-1.481,5.084,-28.794,16.444,-0.093,10.718,28.788,22.42,-19.19,-28.338,-16.783,-10.013,-16.879,-21.438,-16.53,29.17,-26.751,5.998,12.218,4.375,11.023,18.558,17.836,-22.519,16.969,-20.085,-10.441,-15.654,14.153,8.848,23.08,-5.947,-29.934,-12.627,22.206,10.449,17.024,-20.705,-2.11,-9.401,13.964,-14.717,12.665,-4.641,25.88,26.132,-23.768,20.346,28.117,13.677,-21.811,-8.937,15.301,29.148,15.062,0.62,-6.643,-1.004,-13.559,-15.292,-17.483,-8.369,25.644,-18.816,24.477,-11.027,29.372,15.527,18.316,20.573,-26.135,1.949,22.686,3.936,-0.489,7.686,-15.989,10.28,11.711,28.645,-18.775,-22.063,-54.979,10.812,23.953,29.807,21.128,4.126,-3.373,15.357,-22.48,27.301,-7.046,-17.858,3.126,-14.682,7.407,-4.886,-18.394,17.611,-19.324,-7.324,-5.265,-1.47,70,D-2
TiO2,0,MAPbI3,two-step,vasp,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.8,0,1,0,0,1,0,1,0,0,0.969,-11.24,29.614,23.621,-28.271,27.309,-15.411,14.544,17.414,-17.381,-25.147,-1.702,11.807,14.199,24.014,27.69,-2.536,-18.72,5.182,22.253,18.175,-18.61,-24.838,-0.871,11.752,-25.321,-14.279,14.71,27.81,14.844,-5.991,-17.477,6.374,1.1,4.195,-26.084,-0.936,-17.76,-25.393,-23.951,25.755,-27.645,0.176,-3.41,7.371,19.759,8.173,-13.309,-18.538,-7.824,-8.173,-20.057,25.01,4.668,1.008,18.59,3.578,-4.657,29.461,-22.53,4.99,-28.007,-18.701,-27.843,-19.685,-6.575,-17.04,6.413,17.225,13.823,-14.608,18.703,9.701,-8.493,-16.379,28.893,-1.994,-24.085,26.294,27.077,-21.981,-23.632,19.113,-27.954,27.157,9.875,22.058,12.706,-12.346,-11.153,16.074,-26.006,26.169,-1.292,13.668,6.673,-1.481,5.084,-28.794,16.444,-0.093,10.718,28.788,22.42,-19.19,-28.338,-16.783,-10.013,-16.879,-21.438,-16.53,29.17,-26.751,5.998,12.218,4.375,11.023,18.558,17.836,-22.519,16.969,-20.085,-10.441,-15.654,14.153,8.848,23.08,-5.947,-29.934,-12.627,22.206,10.449,17.024,-20.705,-2.11,-9.401,13.964,-14.717,12.665,-4.641,25.88,26.132,-23.768,20.346,28.117,13.677,-21.811,-8.937,15.301,29.148,15.062,0.62,-6.643,-1.004,-13.559,-15.292,-17.483,-8.369,25.644,-18.816,24.477,-11.027,29.372,15.527,18.316,20.573,-26.135,1.949,22.686,3.936,-0.489,7.686,-15.989,10.28,11.711,28.645,-18.775,-22.063,-54.979,10.812,23.953,29.807,21.128,4.126,-3.373,15.357,-22.48,27.301,-7.046,-17.858,3.126,-14.682,7.407,-4.886,-18.394,17.611,-19.324,-7.324,-5.265,-1.47,0.03,D-1
TiO2,0,MAPbI3,two-step,vasp,no,DMF,spiro-OMeTAD,Li+TBP,2015,14.8,0,1,0,0,1,0,1,0,0,0.969,-11.24,29.614,23.621,-28.271,27.309,-15.411,14.544,17.414,-17.381,-25.147,-1.702,11.807,14.199,24.014,27.69,-2.536,-18.72,5.182,22.253,18.175,-18.61,-24.838,-0.871,11.752,-25.321,-14.279,14.71,27.81,14.844,-5.991,-17.477,6.374,1.1,4.195,-26.084,-0.936,-17.76,-25.393,-23.951,25.755,-27.645,0.176,-3.41,7.371,19.759,8.173,-13.309,-18.538,-7.824,-8.173,-20.057,25.01,4.668,1.008,18.59,3.578,-4.657,29.461,-22.53,4.99,-28.007,-18.701,-27.843,-19.685,-6.575,-17.04,6.413,17.225,13.823,-14.608,18.703,9.701,-8.493,-16.379,28.893,-1.994,-24.085,26.294,27.077,-21.981,-23.632,19.113,-27.954,27.157,9.875,22.058,12.706,-12.346,-11.153,16.074,-26.006,26.169,-1.292,13.668,6.673,-1.481,5.084,-28.794,16.444,-0.093,10.718,28.788,22.42,-19.19,-28.338,-16.783,-10.013,-16.879,-21.438,-16.53,29.17,-26.751,5.998,12.218,4.375,11.023,18.558,17.836,-22.519,16.969,-20.085,-10.441,-15.654,14.153,8.848,23.08,-5.947,-29.934,-12.627,22.206,10.449,17.024,-20.705,-2.11,-9.401,13.964,-14.717,12.665,-4.641,25.88,26.132,-23.768,20.346,28.117,13.677,-21.811,-8.937,15.301,29.148,15.062,0.62,-6.643,-1.004,-13.559,-15.292,-17.483,-8.369,25.644,-18.816,24.477,-11.027,29.372,15.527,18.316,20.573,-26.135,1.949,22.686,3.936,-0.489,7.686,-15.989,10.28,11.711,28.645,-18.775,-22.063,-54.979,10.812,23.953,29.807,21.128,4.126,-3.373,15.357,-22.48,27.301,-7.046,-17.858,3.126,-14.682,7.407,-4.886,-18.394,17.611,-19.324,-7.324,-5.265,-1.47,216.6,D-1
TiO2,0,MAPbI3,two-step,spin2-3-dip,no,DMF,spiro-OMeTAD,Li+TBP+FK102,2015,15.2,0,1,0,0,1,0,1,0,0,0.791,-7.42,15.382,17.11,-24.089,13.884,-16.044,-8.034,4.293,8.827,7.79,-28.54,0.295,-16.788,-0.511,-1.961,8.639,-1.984,3.105,-0.902,-21.261,6.631,11.301,-13.832,-27.178,-21.603,-10.724,-8.997,-25.296,-13.131,-12.223,-15.028,-29.458,-9.894,4.485,-4.624,12.852,-17.921,8.303,25.665,28.157,15.281,-13.81,-1.313,-11.827,17.131,4.594,-27.189,20.647,9.724,-6.379,-6.391,8.207,16.804,-18.247,-5.799,15.553,28.845,-16.928,24.072,22.622,-21.847,1.841,-9.056,-16.605,-7.519,27.657,-18.816,7.684,19.189,18.604,-28.353,18.749,-7.464,-24.353,24.951,6.824,21.442,-1.456,10.62,-6.991,-20.868,-4.055,26.213,11.145,9.219,15.896,-25.431,11.685,12.512,-23.07,19.358,18.791,4.398,19.08,0.948,16.848,-3.072,25.481,-2.658,-20.577,1.227,18.687,5.002,14.599,-1.153,26.45,-27.107,-9.792,-0.229,0.17,27.387,-28.688,-20.836,-21.31,-4.662,19.784,-13.011,-27.914,-14.397,12.869,-12.343,-11.197,-29.714,19.37,-14.278,0.61,23.485,-9.143,10.334,17.247,18.18,23.479,-7.71,6.299,10.433,16.4,2.364,-0.629,-8.875,16.981,-19.041,16.414,-28.567,10.105,21.146,-1.172,9.969,-7.211,-9.025,-6.227,-10.187,-0.141,21.692,26.986,-20.614,8.632,-15.121,16.812,-2.885,16.087,-28.491,8.423,2.298,15.679,8.667,-29.832,5.612,23.22,7.252,-8.573,26.911,24.449,15.706,0.616,-16.244,-9.915,1.665,-38.638,17.457,18.168,15.664,-12.177,14.759,1.453,-15.788,21.984,29.803,5.488,6.648,-20.488,24.484,25.854,-14.401,-22.205,-12.674,13.887,-1.242,10.382,4.347,70,D-2
TiO2,0,MAPbI3,two-step,spin2-3-dip,no,DMF,spiro-OMeTAD,Li+TBP+FK102,2015,15.2,0,1,0,0,1,0,1,0,0,0.791,-7.42,15.382,17.11,-24.089,13.884,-16.044,-8.034,4.293,8.827,7.79,-28.54,0.295,-16.788,-0.511,-1.961,8.639,-1.984,3.105,-0.902,-21.261,6.631,11.301,-13.832,-27.178,-21.603,-10.724,-8.997,-25.296,-13.131,-12.223,-15.028,-29.458,-9.894,4.485,-4.624,12.852,-17.921,8.303,25.665,28.157,15.281,-13.81,-1.313,-11.827,17.131,4.594,-27.189,20.647,9.724,-6.379,-6.391,8.207,16.804,-18.247,-5.799,15.553,28.845,-16.928,24.072,22.622,-21.847,1.841,-9.056,-16.605,-7.519,27.657,-18.816,7.684,19.189,18.604,-28.353,18.749,-7.464,-24.353,24.951,6.824,21.442,-1.456,10.62,-6.991,-20.868,-4.055,26.213,11.145,9.219,15.896,-25.431,11.685,12.512,-23.07,19.358,18.791,4.398,19.08,0.948,16.848,-3.072,25.481,-2.658,-20.577,1.227,18.687,5.002,14.599,-1.153,26.45,-27.107,-9.792,-0.229,0.17,27.387,-28.688,-20.836,-21.31,-4.662,19.784,-13.011,-27.914,-14.397,12.869,-12.343,-11.197,-29.714,19.37,-14.278,0.61,23.485,-9.143,10.334,17.247,18.18,23.479,-7.71,6.299,10.433,16.4,2.364,-0.629,-8.875,16.981,-19.041,16.414,-28.567,10.105,21.146,-1.172,9.969,-7.211,-9.025,-6.227,-10.187,-0.141,21.692,26.986,-20.614,8.632,-15.121,16.812,-2.885,16.087,-28.491,8.423,2.298,15.679,8.667,-29.832,5.612,23.22,7.252,-8.573,26.911,24.449,15.706,0.616,-16.244,-9.915,1.665,-38.638,17.457,18.168,15.664,-12.177,14.759,1.453,-15.788,21.984,29.803,5.488,6.648,-20.488,24.484,25.854,-14.401,-22.205,-12.674,13.887,-1.242,10.382,4.347,0.03,D-1
